"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"Oszlop";"AHTT"
"F01";"F01a";"FJ42";38;0;0;0;0;0;"A települési önkormányzatok adósságkonszolidációjához kapcsolódó állami támogatások";1500;;;1;340573
"F15";"F15";"FJ42";41;0;0;0;0;0;"Követeléskezelés költségei";1,7;;;1;209533
"F16";"F16";"FJ42";42;0;0;0;0;0;"Alapok támogatása";;;;1;6794
"F13";"F13b";"FJ42";42;1;0;0;0;0;"Nemzeti Foglalkoztatási Alap támogatása";;;;2;286089
"F13";"F13b";"FJ42";42;1;1;0;0;0;"Költségvetési támogatás";8449;;;3;335006
"F13";"F13b";"FJ42";42;1;2;0;0;0;"Munkahelyvédelmi akciótervvel összefüggő hozzájárulás NFA-nak";100541,7;;;3;335017
"F01";"F01c";"FJ42";42;2;0;0;0;0;"Bethlen Gábor Alap támogatása";11407,5;;;2;263478
"F14";"F14";"FJ42";42;3;0;0;0;0;"Központi Nukleáris Pénzügyi Alap támogatása";5662,8;;;2;226165
"F06";"F06f";"FJ42";42;4;0;0;0;0;"Wesselényi Miklós Ár- és Belvízvédelmi Kártalanítási Alap támogatása";5,4;;;2;251001
"F01";"F01e";"FJ42";42;5;0;0;0;0;"Nemzeti Kutatási, Fejlesztési és Innovációs Alap támogatása";7686;;;2;349139
"F01";"F01b";"FJ43";0;0;0;0;0;0;"XLIII. AZ ÁLLAMI VAGYONNAL KAPCSOLATOS BEVÉTELEK ÉS KIADÁSOK";;;;0;278089
"F01";"F01b";"FJ43";1;0;0;0;0;0;"Az állami vagyonnal kapcsolatos bevételek";;;;1;278090
"F01";"F01b";"FJ43";1;1;0;0;0;0;"Értékesítési bevételek";;;;2;278101
"F01";"F01b";"FJ43";1;1;1;0;0;0;"Ingatlan értékesítésből származó bevételek";;8300;;3;278112
"F01";"F01b";"FJ43";1;1;2;0;0;0;"Egyéb eszközök értékesítésből származó bevételek";;70;;3;278156
"F01";"F01b";"FJ43";1;1;3;0;0;0;"Kibocsátási egységek értékesítéséből származó bevételek";;;;3;338451
"F01";"F01b";"FJ43";1;1;3;1;0;0;"Egyéb kibocsátási egységek értékesítési bevétele";;19068,5;;4;340606
"F01";"F01b";"FJ43";1;1;3;2;0;0;"Légiközlekedési kibocsátási egységek értékesítési bevétele";;238,3;;4;340617
"F01";"F01b";"FJ43";1;1;4;0;0;0;"Nemzeti Eszközkezelő Zrt. vagyonkezelésében lévő ingatlanok értékesítési bevétele";;64,3;;3;348317
"F01";"F01b";"FJ43";1;2;0;0;0;0;"Hasznosítási bevételek";;;;2;278167
"F01";"F01b";"FJ43";1;2;1;0;0;0;"Bérleti díjak";;;;3;278178
"F01";"F01b";"FJ43";1;2;1;1;0;0;"Központi költségvetési szervek elhelyezésével kapcsolatos továbbszámlázott bérleti díj";;68;;4;296324
"F01";"F01b";"FJ43";1;2;1;3;0;0;"Egyéb bérleti díj";;528;;4;278201
"F01";"F01b";"FJ43";1;2;1;4;0;0;"Nemzeti Eszközkezelő Zrt. vagyonkezelésében lévő ingatlanok bérleti díja";;1692,9;;4;348328
"F01";"F01b";"FJ43";1;2;2;0;0;0;"Vagyonkezelői díj";;2424,3;;3;278212
"F01";"F01b";"FJ43";1;2;3;0;0;0;"Osztalékbevételek";;26487,5;;3;278223
"F01";"F01b";"FJ43";1;2;4;0;0;0;"Koncessziós díjak";;;;3;278234
"F01";"F01b";"FJ43";1;2;4;1;0;0;"Szerencsejáték koncessziós díj";;4222;;4;278245
"F01";"F01b";"FJ43";1;2;4;2;0;0;"Infrastruktúra koncessziókból származó díj";;265,5;;4;278256
"F01";"F01b";"FJ43";1;2;4;3;0;0;"Bányakoncessziós díj";;1635,5;;4;343273
"F01";"F01b";"FJ43";1;2;4;4;0;0;"Dohánytermékek kiskereskedelmének koncessziós díja";;1040;;4;343662
"F01";"F01b";"FJ43";1;3;0;0;0;0;"Egyéb bevételek";;;;2;348606
"F01";"F01b";"FJ43";1;3;1;0;0;0;"Egyéb értékesítési és hasznosítási bevételek";;169000;;3;348595
"F01";"F01b";"FJ43";1;3;2;0;0;0;"Vegyes bevételek";;1000;;3;278289
"F01";"F01b";"FJ43";2;0;0;0;0;0;"Az állami vagyonnal kapcsolatos kiadások";;;;1;278290
"F01";"F01b";"FJ43";2;1;0;0;0;0;"Felhalmozási jellegű kiadások";;;;2;278301
"F01";"F01b";"FJ43";2;1;1;0;0;0;"Ingatlan-beruházások, ingatlanvásárlás";;;;3;278356
"F01";"F01b";"FJ43";2;1;1;1;0;0;"A Nemzeti Eszközkezelő Zrt. által végrehajtott ingatlanvásárlások és ingatlan beruházások";30300;;;4;329628
"F01";"F01b";"FJ43";2;1;1;2;0;0;"Az MNV Zrt. ingatlan-beruházásai, ingatlanvásárlásai";21965;;;4;329639
"F08";"F08a";"FJ43";2;1;1;3;0;0;"Ferencvárosi labdarúgó stadion fejlesztése";60;;;4;331217
"F01";"F01b";"FJ43";2;1;2;0;0;0;"Egyéb eszközök vásárlása";500;;;3;278345
"F01";"F01b";"FJ43";2;1;4;0;0;0;"Állami tulajdoni részesedések növekedését eredményező kiadások";;;;3;278367
"F01";"F01b";"FJ43";2;1;4;1;0;0;"Részesedésvásárlás, tőkeemelés, pótbefizetés";11000;;;4;296335
"F01";"F01b";"FJ43";2;1;4;3;0;0;"Nemzeti Eszközkezelő Zrt. tulajdonosi joggyakorlásával kapcsolatos kifizetések";1000;;;4;348339
"F01";"F01b";"FJ43";2;1;4;4;0;0;"Az MVM Zrt. tőkeemelése";18000;;;4;343606
"F01";"F01b";"FJ43";2;1;5;0;0;0;"A 2015. évi Milánói Világkiállítás magyar pavilonjának megvalósításával kapcsolatos kiadások";1000;;;3;343651
"F01";"F01b";"FJ43";2;1;7;0;0;0;"Európai Uniós pályázatokhoz önrész biztosítása";2100;;;3;303280
"F01";"F01b";"FJ43";2;1;8;0;0;0;"Nemzeti Lovarda fejlesztésével kapcsolatos kiadások";1400;;;3;343995
"F01";"F01b";"FJ43";2;1;9;0;0;0;"A Rubik kocka motívuma és gondolatisága által ihletett kiállítási központ létrehozásával kapcsolatos kiadások";600;;;3;344717
"F01";"F01b";"FJ43";2;2;0;0;0;0;"Hasznosítással kapcsolatos folyó kiadások";;;;2;278378
"F01";"F01b";"FJ43";2;2;2;0;0;0;"Ingatlanok fenntartásával járó kiadások";;;;3;278401
"F01";"F01b";"FJ43";2;2;2;1;0;0;"Üzemeltetés, fenntartás, karbantartás, javítás";3300;;;4;278412
"F01";"F01b";"FJ43";2;2;2;2;0;0;"Ingatlanok őrzése";2500;;;4;278423
"F01";"F01b";"FJ43";2;2;2;3;0;0;"A Nemzeti Eszközkezelő Zrt. által kezelt ingatlanok fenntartása, karbantartása";1700;;;4;334240
"F01";"F01b";"FJ43";2;2;3;0;0;0;"Egyéb vagyonkezelési kiadások";1900;;;3;278434
"F01";"F01b";"FJ43";2;2;4;0;0;0;"Állami tulajdonú társaságok támogatása";;;;3;278445
"F01";"F01b";"FJ43";2;2;4;1;0;0;"Az MNV Zrt. tulajdonosi joggyakorlásával kapcsolatos kifizetések";22400;;;4;296357
"F08";"F08b";"FJ43";2;2;4;2;0;0;"A Magyar Nemzeti Filmalap Zrt. támogatása";5100;;;4;330017
"F01";"F01b";"FJ43";2;3;0;0;0;0;"Az államot korábbi tulajdonosi döntéseihez kapcsolódóan terhelő kiadások";;;;2;278456
"F01";"F01b";"FJ43";2;3;1;0;0;0;"Jótállással, szavatossággal kapcsolatos kifizetések";30;;;3;278467
"F01";"F01b";"FJ43";2;3;2;0;0;0;"Kezesi felelősségből eredő kifizetések";225;;;3;278478
"F01";"F01b";"FJ43";2;3;3;0;0;0;"Konszernfelelősség alapján történő kifizetések";10;;;3;278489
"F14";"F14";"FJ43";2;3;5;0;0;0;"Az állam tulajdonosi felelősségével kapcsolatos környezetvédelmi feladatok finanszírozása";5500;;;3;278501
"F01";"F01b";"FJ43";2;3;6;0;0;0;"Egyéb bírósági döntésből eredő kiadások";1500;;;3;278512
"F01";"F01b";"FJ43";2;3;7;0;0;0;"Egyéb szerződéses kötelezettségek";330;;;3;278523
"F01";"F01b";"FJ43";2;3;8;0;0;0;"Egyéb jogszabályból eredő kiadások";;;;3;278534
"F01";"F01b";"FJ43";2;3;8;1;0;0;"Kárpótlási jegyek életjáradékra váltása";1450;;;4;278545
"F01";"F01b";"FJ43";2;4;0;0;0;0;"A vagyongazdálkodás egyéb kiadásai";;;;2;278578
"F01";"F01b";"FJ43";2;4;1;0;0;0;"Tanácsadók, értékbecslők és jogi képviselők díja";;;;3;278589
"F01";"F01b";"FJ43";2;4;1;1;0;0;"Az MNV Zrt. tevékenységével kapcsolatos restitúciós perek kiadásai";700;;;4;296413
"F01";"F01b";"FJ43";2;4;1;2;0;0;"Az MNV Zrt. tevékenységével kapcsolatos egyéb kiadások";1700;;;4;296424
"F01";"F01b";"FJ43";2;4;2;0;0;0;"Eljárási költségek";40;;;3;278590
"F01";"F01b";"FJ43";2;4;3;0;0;0;"A tulajdonosi joggyakorló szervezetek működésének támogatása";;;;3;278567
"F01";"F01b";"FJ43";2;4;3;1;0;0;"Az MNV Zrt. működésének támogatása";7200;;;4;296391
"F01";"F01b";"FJ43";2;4;4;0;0;0;"Átváltoztatható kötvény kamatfizetése";9600;;;3;278612
"F01";"F01b";"FJ43";2;4;5;0;0;0;"Állami tulajdonú ingatlanvagyon felmérése";1000;;;3;282256
"F01";"F01b";"FJ43";2;4;7;0;0;0;"A Nemzeti Eszközkezelő Zrt. működésének támogatása és tevékenységével kapcsolatos egyéb kiadások";2500;;;3;334251
"F01";"F01b";"FJ43";2;5;0;0;0;0;"Fejezeti tartalék";4000;;;2;278645
"F01";"F01b";"FJ43";2;6;0;0;0;0;"Tulajdonosi kölcsönök elszámolása";500;;;2;349162
"F01";"F01b";"FJ43";2;8;0;0;0;0;"ÁFA elszámolás";1000;;;2;282045
"F16";"F16";"FJ44";0;0;0;0;0;0;"XLIV. A NEMZETI FÖLDALAPPAL KAPCSOLATOS BEVÉTELEK ÉS KIADÁSOK";;;;0;296013
"F01";"F01b";"FJ44";1;0;0;0;0;0;"A Nemzeti Földalappal kapcsolatos bevételek";;;;1;296024
"F01";"F01b";"FJ44";1;1;0;0;0;0;"Értékesítési bevételek";;;;2;296035
"F01";"F01b";"FJ44";1;1;1;0;0;0;"Ingatlan értékesítéséből származó bevételek";;;;3;296046
"F01";"F01b";"FJ44";1;1;1;1;0;0;"Termőföld értékesítésből származó bevételek";;250;;4;278123
"F01";"F01b";"FJ44";1;1;1;3;0;0;"Egyéb ingatlanok értékesítéséből származó bevételek";;10;;4;296068
"F01";"F01b";"FJ44";1;2;0;0;0;0;"Hasznosítási bevételek";;;;2;296057
"F01";"F01b";"FJ44";1;2;1;0;0;0;"Haszonbérleti díj";;8200;;3;278189
"F01";"F01b";"FJ44";1;3;0;0;0;0;"Egyéb bevételek";;300;;2;303568
"F01";"F01b";"FJ44";2;0;0;0;0;0;"A Nemzeti Földalappal kapcsolatos kiadások";;;;1;296079
"F01";"F01b";"FJ44";2;1;0;0;0;0;"Felhalmozási jellegű kiadások";;;;2;296080
"F01";"F01b";"FJ44";2;1;1;0;0;0;"Ingatlan vásárlás";;;;3;296091
"F01";"F01b";"FJ44";2;1;1;1;0;0;"Termőföld vásárlás";2000;;;4;278323
"F01";"F01b";"FJ44";2;2;0;0;0;0;"Hasznosítással kapcsolatos folyó kiadások";;;;2;296113
"F01";"F01b";"FJ44";2;2;1;0;0;0;"Életjáradék termőföldért";9900;;;3;278390
"F01";"F01b";"FJ44";2;2;2;0;0;0;"Ingatlanok fenntartásával járó kiadások";;;;3;296124
"F01";"F01b";"FJ44";2;2;2;1;0;0;"Hasznosítási kötelezettség kiadásai";394;;;4;296135
"F01";"F01b";"FJ44";2;2;3;0;0;0;"Egyéb vagyonkezelési kiadások";933;;;3;296146
"F01";"F01b";"FJ44";2;3;0;0;0;0;"A vagyongazdálkodás egyéb kiadásai";;;;2;296157
"F01";"F01b";"FJ44";2;3;1;0;0;0;"Tanácsadók, értékbecslők és jogi képviselők díja";700;;;3;296168
"F01";"F01b";"FJ44";2;3;2;0;0;0;"Eljárási költségek, díjak";450;;;3;296179
"F01";"F01b";"FJ44";2;3;3;0;0;0;"Állami tulajdonú ingatlanvagyon felmérés";400;;;3;296180
"F01";"F01b";"FJ44";2;3;4;0;0;0;"Állami tulajdonú ingatlanvagyon jogi rendezése";800;;;3;303557
"F01";"F01b";"FJ44";2;3;5;0;0;0;"Bírósági döntésből eredő kiadások";33;;;3;334684
"F01";"F01b";"FJ44";2;4;0;0;0;0;"Fejezeti tartalék";500;;;2;296191
"F01";"F01e";"FJ62";0;0;0;0;0;0;"LXII. NEMZETI KUTATÁSI, FEJLESZTÉSI ÉS INNOVÁCIÓS ALAP";;;;0;348962
"F01";"F01d";"FJ62";1;0;0;0;0;0;"Hazai innováció támogatása";46834,5;;;1;348973
"F01";"F01d";"FJ62";2;0;0;0;0;0;"A nemzetközi együttműködésben megvalósuló innováció támogatása";5984,2;;;1;348984
"F01";"F01a";"FJ62";3;0;0;0;0;0;"Befizetés a központi költségvetésbe";10000;;;1;348995
"F01";"F01b";"FJ62";4;0;0;0;0;0;"Alapkezelőnek átadott pénzeszköz";2988,9;;;1;349017
"F01";"F01d";"FJ62";5;0;0;0;0;0;"Európai Együttműködő Államok Terve (PECS) programban való részvétel támogatása";613;;;1;349051
"F01";"F01d";"FJ62";6;0;0;0;0;0;"Kutatási témapályázatok támogatása";7686;;;1;349006
"F01";"F01d";"FJ62";19;0;0;0;0;0;"Innovációs járulék";;69100;;1;349028
"F16";"F16";"FJ62";20;0;0;0;0;0;"Egyéb bevételek";;1165,6;;1;349039
"F01";"F01e";"FJ62";23;0;0;0;0;0;"Költségvetési támogatás";;7686;;1;349040
"F16";"F16";"FJ63";0;0;0;0;0;0;"LXIII. NEMZETI FOGLALKOZTATÁSI ALAP";;;;0;199078
"F13";"F13b";"FJ63";1;0;0;0;0;0;"Aktív támogatások";;;;1;199188
"F13";"F13b";"FJ63";1;1;0;0;0;0;"Foglalkoztatási és képzési támogatások";14000;;;2;225146
"F04";"F04b";"FJ63";2;0;0;0;0;0;"Szakképzési és felnőttképzési támogatások";16000;;;1;278778
"F16";"F16";"FJ63";4;0;0;0;0;0;"Passzív kiadások";;;;1;278789
"F06";"F06d";"FJ63";4;1;0;0;0;0;"Álláskeresési ellátások";50000;;;2;264590
"F06";"F06c";"FJ63";4;4;0;0;0;0;"Nyugdíjbiztosítási Alapnak átadás";400;;;2;234373
"F13";"F13b";"FJ63";5;0;0;0;0;0;"Bérgarancia kifizetések";6150;;;1;199331
"F01";"F01f";"FJ63";6;0;0;0;0;0;"Működtetési célú kifizetések";3050;;;1;278790
"F13";"F13b";"FJ63";8;0;0;0;0;0;"Start-munkaprogram";270000;;;1;303835
"F13";"F13b";"FJ63";14;0;0;0;0;0;"EU-s elő- és társfinanszírozás";;;;1;303846
"F13";"F13b";"FJ63";14;1;0;0;0;0;"TÁMOP 1.1 Munkaerőpiaci szolgáltatások és támogatások";7500;;;2;276812
"F13";"F13b";"FJ63";14;3;0;0;0;0;"Foglalkoztathatóság és Alkalmazkodóképesség EU-s társfinanszírozása";11064,6;;;2;303857
"F13";"F13b";"FJ63";14;4;0;0;0;0;"2014-2020-as időszak munkaerőpiaci programjainak előfinanszírozása";49200;;;2;343117
"F13";"F13b";"FJ63";25;0;0;0;0;0;"TÁMOP intézkedések bevételei";;43000;;1;276834
"F13";"F13b";"FJ63";26;0;0;0;0;0;"Egyéb bevétel";;;;1;27555
"F13";"F13b";"FJ63";26;1;0;0;0;0;"Területi egyéb bevétel";;1000;;2;256778
"F13";"F13b";"FJ63";26;2;0;0;0;0;"Központi egyéb bevétel";;1000;;2;256790
"F13";"F13b";"FJ63";26;3;0;0;0;0;"Szakképzési és felnőttképzési egyéb bevétel";;800;;2;256801
"F04";"F04b";"FJ63";31;0;0;0;0;0;"Szakképzési hozzájárulás";;63134;;1;26691
"F13";"F13b";"FJ63";33;0;0;0;0;0;"Bérgarancia támogatás törlesztése";;1000;;1;26734
"F06";"F06d";"FJ63";35;0;0;0;0;0;"Egészségbiztosítási és munkaerőpiaci járulék Nemzeti Foglalkoztatási Alapot megillető hányada";;141772,9;;1;284345
"F13";"F13b";"FJ63";36;0;0;0;0;0;"Költségvetési támogatás";;8449;;1;199782
"F13";"F13b";"FJ63";39;0;0;0;0;0;"Munkahelyvédelmi akciótervvel összefüggő hozzájárulás";;100541,7;;1;334995
"F16";"F16";"FJ65";0;0;0;0;0;0;"LXV. BETHLEN GÁBOR ALAP";;;;0;263189
"F16";"F16";"FJ65";2;0;0;0;0;0;"Költségvetési támogatás";;;;1;263134
"F16";"F16";"FJ65";2;3;0;0;0;0;"Eseti támogatás";;11407,5;;2;284901
"F08";"F08f";"FJ65";4;0;0;0;0;0;"Alapból nyújtott támogatások";;;;1;263145
"F04";"F04d";"FJ65";4;1;0;0;0;0;"Oktatás-nevelési támogatás";4820;;;2;333651
"F08";"F08f";"FJ65";4;3;0;0;0;0;"Magyarság Háza program támogatása";216;;;2;333673
"F08";"F08f";"FJ65";4;5;0;0;0;0;"Nemzeti jelentőségű intézmények támogatása";4126,3;;;2;333695
"F08";"F08f";"FJ65";4;6;0;0;0;0;"Egyéb támogatások";1835,2;;;2;263167
"F08";"F08f";"FJ65";5;0;0;0;0;0;"Alapkezelő működési költségei";810;;;1;263178
"F16";"F16";"FJ66";0;0;0;0;0;0;"LXVI. KÖZPONTI NUKLEÁRIS PÉNZÜGYI ALAP";;;;0;211882
"F14";"F14";"FJ66";1;0;0;0;0;0;"Kis- és közepes aktivitású radioaktívhulladék-tárolók beruházása, fejlesztése";;;;1;241778
"F14";"F14";"FJ66";1;1;0;0;0;0;"Bátaapáti Nemzeti Radioaktívhulladék-tároló (NRHT) beruházása";4034,6;;;2;284389
"F14";"F14";"FJ66";1;2;0;0;0;0;"Püspökszilágyi Radioaktív Hulladék Feldolgozó és Tároló (RHFT) beruházási munkái és biztonságnövelő programja";336,8;;;2;241767
"F14";"F14";"FJ66";2;0;0;0;0;0;"Nagy aktivitású radioaktívhulladék-tároló telephely kiválasztása";401;;;1;215561
"F14";"F14";"FJ66";3;0;0;0;0;0;"Kiégett Kazetták Átmeneti Tárolójának bővítése, felújítása";4072,4;;;1;215572
"F16";"F16";"FJ66";4;0;0;0;0;0;"Nukleáris létesítmények leszerelésének előkészítése";;;;1;263845
"F09";"F09";"FJ66";4;1;0;0;0;0;"Paksi Atomerőmű leszerelésének előkészítése";88;;;2;234328
"F14";"F14";"FJ66";5;0;0;0;0;0;"RHK Kft. működése, radioaktívhulladék-tárolók és a KKÁT üzemeltetési kiadásai";5092,1;;;1;215594
"F14";"F14";"FJ66";6;0;0;0;0;0;"Ellenőrzési és információs célú önkormányzati társulások támogatása";1171,6;;;1;215604
"F14";"F14";"FJ66";7;0;0;0;0;0;"Alapkezelőnek működési célra";143,9;;;1;215615
"F14";"F14";"FJ66";9;0;0;0;0;0;"Nemzeti program előkészítése és a nukleárisüzemanyag-ciklus lezárása";150,9;;;1;342795
"F14";"F14";"FJ66";15;0;0;0;0;0;"Nukleáris létesítmények befizetései";;;;1;215637
"F14";"F14";"FJ66";15;1;0;0;0;0;"MVM Paksi Atomerőmű Zrt. befizetése";;21294,1;;2;215648
"F14";"F14";"FJ66";16;0;0;0;0;0;"Radioaktív hulladékok végleges, eseti elhelyezése";;6,7;;1;215671
"F14";"F14";"FJ66";18;0;0;0;0;0;"Költségvetési támogatás";;5662,8;;1;215693
"F16";"F16";"FJ67";0;0;0;0;0;0;"LXVII. NEMZETI KULTURÁLIS ALAP";;;;0;267490
"F08";"F08b";"FJ67";1;0;0;0;0;0;"Nemzeti és egyetemes értékek létrehozásának, megőrzésének, terjesztésének támogatása";2900;;;1;267523
"F08";"F08b";"FJ67";2;0;0;0;0;0;"Évfordulók, hazai fesztiválok és rendezvények, valamint azokon való részvétel támogatása";1600;;;1;267534
"F08";"F08b";"FJ67";3;0;0;0;0;0;"Nemzetközi fesztiválok, rendezvények és azokon való részvétel támogatása";1200;;;1;267545
"F08";"F08b";"FJ67";4;0;0;0;0;0;"Művészeti alkotások új irányzatai, új kulturális kezdeményezések támogatása";510;;;1;267556
"F08";"F08b";"FJ67";5;0;0;0;0;0;"Kultúrával kapcsolatos tudományos kutatások támogatása";7;;;1;267567
"F08";"F08b";"FJ67";6;0;0;0;0;0;"Épített örökség, építőművészet támogatása";200;;;1;267578
"F08";"F08b";"FJ67";7;0;0;0;0;0;"Kultúrateremtő, -közvetítő, valamint egyéni és közösségi tevékenységek támogatása";708,5;;;1;267589
"F08";"F08b";"FJ67";8;0;0;0;0;0;"Szakmai díjazáshoz való hozzájárulás";30;;;1;267590
"F08";"F08b";"FJ67";9;0;0;0;0;0;"Nemzetközi tagdíjak";15;;;1;267601
"F08";"F08b";"FJ67";10;0;0;0;0;0;"Működési kiadások";955;;;1;281167
"F08";"F08b";"FJ67";13;0;0;0;0;0;"Kulturális célú központi költségvetési szervek működési kiadásainak támogatása";774,5;;;1;343151
"F16";"F16";"FJ67";22;0;0;0;0;0;"Egyéb bevételek";;200;;1;267634
"F08";"F08b";"FJ67";24;0;0;0;0;0;"Játékadó NKA-t megillető része";;9000;;1;284167
"F08";"F08b";"FJ67";26;0;0;0;0;0;"Kulturális adó";;100;;1;331328
"F08";"F08b";"FJ67";27;0;0;0;0;0;"Szerzői jogi törvény alapján a közös jogkezelőktől származó befizetések";;400;;1;333706
"F16";"F16";"FJ68";0;0;0;0;0;0;"LXVIII. WESSELÉNYI MIKLÓS ÁR- ÉS BELVÍZVÉDELMI KÁRTALANÍTÁSI ALAP";;;;0;246756
"F01";"F01a";"FJ68";1;0;0;0;0;0;"Rendszeres befizetés";;4,6;;1;246767
"F01";"F01a";"FJ68";3;0;0;0;0;0;"Költségvetési támogatás";;5,4;;1;246778
"F01";"F01a";"FJ68";6;0;0;0;0;0;"Működési kiadások";9;;;1;246789
"F01";"F01a";"FJ68";7;0;0;0;0;0;"Káreseménnyel összefüggő kártalanítás kifizetése";1;;;1;267089
"F01";"F01e";"FJ69";0;0;0;0;0;0;"LXIX. KUTATÁSI ÉS TECHNOLÓGIAI INNOVÁCIÓS ALAP";;;;0;252612
"F16";"F16";"FJ71";0;0;0;0;0;0;"LXXI. NYUGDÍJBIZTOSÍTÁSI ALAP";;;;0;202457
"F06";"F06b";"FJ71";1;0;0;0;0;0;"Nyugdíjbiztosítási ellátások fedezetéül szolgáló bevételek";;;;1;212339
"F06";"F06c";"FJ71";1;1;0;0;0;0;"Szociális hozzájárulási adó Ny. Alapot megillető része és munkáltatói nyugdíjbiztosítási járulék";;2043538,5;;2;200673
"F06";"F06c";"FJ71";1;2;0;0;0;0;"Biztosítotti nyugdíjjárulék";;;;2;200749
"F06";"F06c";"FJ71";1;2;1;0;0;0;"Biztosított által fizetett nyugdíjjárulék";;952410;;3;219305
"F06";"F06c";"FJ71";1;3;0;0;0;0;"Egyéb járulékok és hozzájárulások";;;;2;219349
"F06";"F06c";"FJ71";1;3;2;0;0;0;"Megállapodás alapján fizetők járulékai";;1050;;3;219581
"F06";"F06c";"FJ71";1;3;5;0;0;0;"Egyszerűsített foglalkoztatás utáni közteher";;11271,9;;3;296780
"F06";"F06c";"FJ71";1;5;0;0;0;0;"Késedelmi pótlék, bírság";;11965,7;;2;200815
"F06";"F06c";"FJ71";1;7;0;0;0;0;"Nyugdíjbiztosítási tevékenységgel kapcsolatos egyéb bevételek";;;;2;219372
"F06";"F06c";"FJ71";1;7;3;0;0;0;"Kifizetések visszatérülése és egyéb bevételek";;2500;;3;200826
"F06";"F06b";"FJ71";2;0;0;0;0;0;"Nyugdíjbiztosítási ellátások kiadásai";;;;1;212153
"F06";"F06b";"FJ71";2;1;0;0;0;0;"Nyugellátások";;;;2;200475
"F06";"F06b";"FJ71";2;1;1;0;0;0;"Öregségi nyugdíj";2440510,1;;;3;200486
"F06";"F06b";"FJ71";2;1;3;0;0;0;"Hozzátartozói nyugellátás";;;;3;200497
"F06";"F06b";"FJ71";2;1;3;1;0;0;"Árvaellátás";36676,1;;;4;329939
"F06";"F06b";"FJ71";2;1;3;2;0;0;"Özvegyi nyugellátás";344332,7;;;4;329940
"F06";"F06b";"FJ71";2;1;4;0;0;0;"Egyösszegű méltányossági kifizetések";;;;3;222310
"F06";"F06b";"FJ71";2;1;4;2;0;0;"Egyszeri segély";500;;;4;222332
"F06";"F06b";"FJ71";2;1;6;0;0;0;"Szolgálatfüggő nyugellátás";185208,5;;;3;329739
"F06";"F06c";"FJ71";2;4;0;0;0;0;"Nyugdíjbiztosítás egyéb kiadásai";;;;2;219493
"F06";"F06c";"FJ71";2;4;4;0;0;0;"Egyéb, ellátáshoz kapcsolódó kiadások";;;;3;222420
"F06";"F06c";"FJ71";2;4;4;2;0;0;"Postaköltség";4525;;;4;200518
"F06";"F06c";"FJ71";2;4;4;3;0;0;"Egyéb kiadások";2215,1;;;4;247234
"F01";"F01b";"FJ71";3;0;0;0;0;0;"Vagyongazdálkodás";;;;1;212384
"F01";"F01b";"FJ71";3;1;0;0;0;0;"Ellátások fedezetére szolgáló vagyongazdálkodás";29,3;1,5;;2;219426
"F16";"F16";"FJ71";5;0;0;0;0;0;"Nyugdíjbiztosítási költségvetési szervek";;;;1;233080
"F06";"F06c";"FJ71";5;1;0;0;0;0;"Központi hivatali szerv";;1830;3648,9;2;219404
"F06";"F06c";"FJ71";5;1;0;0;1;0;"Működési költségvetés";;;;3;219404
"F06";"F06c";"FJ71";5;1;0;0;1;1;"Személyi juttatások";1699;;;4;219404
"F06";"F06c";"FJ71";5;1;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";476,5;;;4;219404
"F06";"F06c";"FJ71";5;1;0;0;1;3;"Dologi kiadások";3115,1;;;4;219404
"F06";"F06c";"FJ71";5;1;0;0;1;5;"Egyéb működési célú kiadások";7,2;;;4;219404
"F06";"F06c";"FJ71";5;1;0;0;2;0;"Felhalmozási költségvetés";;;;3;219404
"F06";"F06c";"FJ71";5;1;0;0;2;6;"Beruházások";181,1;;;4;219404
"F06";"F06c";"FJ71";5;2;0;0;0;0;"Igazgatási szervek";;30;5091,9;2;219415
"F06";"F06c";"FJ71";5;2;0;0;1;0;"Működési költségvetés";;;;3;219415
"F06";"F06c";"FJ71";5;2;0;0;1;1;"Személyi juttatások";3800,6;;;4;219415
"F06";"F06c";"FJ71";5;2;0;0;1;2;"Munkaadókat terhelő járulékok és szociális hozzájárulási adó";1059;;;4;219415
"F06";"F06c";"FJ71";5;2;0;0;1;3;"Dologi kiadások";262,3;;;4;219415
"F16";"F16";"FJ72";0;0;0;0;0;0;"LXXII. EGÉSZSÉGBIZTOSÍTÁSI ALAP";;;;0;202468
"F06";"F06c";"FJ72";1;0;0;0;0;0;"Egészségbiztosítási ellátások fedezetéül szolgáló bevételek";;;;1;212713
"F06";"F06c";"FJ72";1;1;0;0;0;0;"Szociális hozzájárulási adó E. Alapot megillető része és munkáltatói egészségbiztosítási járulék";;347625,9;;2;201306
"F06";"F06c";"FJ72";1;2;0;0;0;0;"Biztosítotti egészségbiztosítási járulék";;639362;;2;201515
"F06";"F06c";"FJ72";1;3;0;0;0;0;"Egyéb járulékok és hozzájárulások";;;;2;219097
"F06";"F06c";"FJ72";1;3;1;0;0;0;"Egészségügyi szolgáltatási járulék";;28159,7;;3;201472
