Fofunkcio;Funkcio;Fejezet;Cím;Alcim;Jogcim1;Jogcim2;Ecs;Ke;Nev;Mûködési kiadás;Mûködési bevétel;Felhalmozási kiadás;Felhalmozási bevétel;Kiadas;Bevetel
F16;F16;42;05;04;00;00;00;00 ;      Nemzeti Kutatási, Fejlesztési és Innovációs Alap befizetése;;17 000,0;;;0,0;17 000,0
F16;F16;42;07;00;00;00;00;00 ;   Egyéb uniós bevételek;;;;;0,0;0,0
F16;F16;42;07;02;00;00;00;00 ;      Vámbeszedési költség megtérítése;;11 800,0;;;0,0;11 800,0
F16;F16;42;07;03;00;00;00;00 ;      Cukorágazati hozzájárulás beszedési költség megtérítése;;171,8;;;0,0;171,8
F16;F16;42;07;04;00;00;00;00 ;      Uniós támogatások utólagos megtérülése;;;;;0,0;0,0
F16;F16;42;07;04;05;00;00;00 ;         Strukturális Alapok;;30 850,0;;;0,0;30 850,0
F16;F16;42;08;00;00;00;00;00 ;   Tõke követelések visszatérülése;;;;;0,0;0,0
F15;F15;42;08;01;00;00;00;00 ;      Kormányhitelek visszatérülése;;36,3;;;0,0;36,3
F04;F04.c;42;28;00;00;00;00;00 ;   Diákhitel 2 konstrukció kamattámogatása;641,0;;;;641,0;0,0
F04;F04.c;42;29;00;00;00;00;00 ;   Lakástámogatások;;;;;0,0;0,0
F07;F07;42;29;01;00;00;00;00 ;      Egyéb lakástámogatások;29 280,0;;182 020,0;;211 300,0;0,0
F06;F06.f;42;31;00;00;00;00;00 ;   Szociálpolitikai menetdíj támogatás;104 000,0;;;;104 000,0;0,0
F06;F06.f;42;32;00;00;00;00;00 ;   Egyéb költségvetési kiadások;;;;;0,0;0,0
F06;F06.f;42;32;01;00;00;00;00 ;      Vegyes kiadások;;;;;0,0;0,0
F13;F13.b;42;32;01;04;00;00;00 ;         Felszámolásokkal kapcsolatos kiadások;3 200,0;;;;3 200,0;0,0
F13;F13.b;42;32;01;05;00;00;00 ;         Szanálással kapcsolatos kiadások;1,0;;;;1,0;0,0
F13;F13.b;42;32;01;06;00;00;00 ;         Magán- és egyéb jogi személyek kártérítése;200,0;;;;200,0;0,0
F13;F13.b;42;32;01;07;00;00;00 ;         Védelmi felkészítés elõirányzatai;;;;;0,0;0,0
F02;F02;42;32;01;07;01;00;00 ;            Honvédelmi- és gazdasági felkészülés központi kiadásai;497,0;;;;497,0;0,0
F02;F02;42;32;01;07;02;00;00 ;            Honvédelmi Tanács és a Kormány speciális mûködési feltételeinek biztosítása;1 200,0;;;;1 200,0;0,0
F13;F13.b;42;32;01;11;00;00;00 ;         Egyéb vegyes kiadások;8 523,0;;;;8 523,0;0,0
F08;F08.f;42;32;01;12;00;00;00 ;         1% SZJA közcélú felhasználása;8 200,0;;;;8 200,0;0,0
F13;F13.b;42;32;01;19;00;00;00 ;         Mehib és Eximbank behajtási jutaléka;35,0;;;;35,0;0,0
F13;F13.b;42;32;01;21;00;00;00 ;         Ügyfélnek visszajáró vámbiztosíték, egyéb vámvisszatérítések;1,0;;;;1,0;0,0
F14;F14;42;32;01;22;00;00;00 ;         Gazdálkodó szervezetek által befizetett termékdíj-visszaigénylés;1 700,0;;;;1 700,0;0,0
F14;F14;42;32;01;25;00;00;00 ;         Átmeneti hulladék-közszolgáltatással kapcsolatos kiadások;3 500,0;;;;3 500,0;0,0
F13;F13.b;42;32;01;26;00;00;00 ;         Egyéb megszûnt jogcímek miatt járó támogatás;5,0;;;;5,0;0,0
F13;F13.b;42;32;01;27;00;00;00 ;         Fuvarozók kamattámogatása;20,0;;;;20,0;0,0
F08;F08.c;42;32;01;28;00;00;00 ;         Filmszakmai közvetett támogatások mozgókép törvény szerinti kiegészítõ finanszírozása;3 000,0;;;;3 000,0;0,0
F08;F08.c;42;33;00;00;00;00;00 ;   Állam által vállalt kezesség és viszontgarancia érvényesítése;;;;;0,0;0,0
F13;F13.b;42;33;03;00;00;00;00 ;      Eximbank Zrt. által vállalt garanciaügyletekbõl eredõ fizetési kötelezettség;500,0;;;;500,0;0,0
F13;F13.b;42;33;04;00;00;00;00 ;      MEHIB Zrt. általi biztosítási tevékenységbõl eredõ fizetési kötelezettség;6 310,9;;;;6 310,9;0,0
F13;F13.b;42;33;05;00;00;00;00 ;      Garantiqa Hitelgarancia Zrt. garanciaügyleteibõl eredõ fizetési kötelezettség;15 140,0;;;;15 140,0;0,0
F10;F10;42;33;07;00;00;00;00 ;      Agrár-Vállalkozási Hitelgarancia Alapítvány garanciaügyleteibõl eredõ fizetési kötelezettség;1 900,0;;;;1 900,0;0,0
F06;F06.f;42;33;10;00;00;00;00 ;      A közszférában dolgozók lakáshiteleihez vállalt kezességbõl eredõ fizetési kötelezettség;150,0;;;;150,0;0,0
F10;F10;42;33;13;00;00;00;00 ;      Agrárhitelekhez vállalt kezességekbõl eredõ fizetési kötelezettség;10,0;;;;10,0;0,0
F06;F06.f;42;33;14;00;00;00;00 ;"      A ""fészekrakó"" programhoz vállalt kezességbõl eredõ fizetési kötelezettség";1 400,0;;;;1 400,0;0,0
F13;F13.b;42;33;15;00;00;00;00 ;      MFB Zrt. által nyújtott hitelekbõl és vállalt garanciaügyletekbõl eredõ fizetési kötelezettség;6 128,8;;;;6 128,8;0,0
F06;F06.f;42;33;16;00;00;00;00 ;      Áthidaló hitelprogramra vállalt kezességekbõl eredõ fizetési kötelezettség;4,6;;;;4,6;0,0
F13;F13.b;42;33;19;00;00;00;00 ;      Gyûjtõszámla hitelprogramra vállalt kezességekbõl eredõ fizetési kötelezettség;5,0;;;;5,0;0,0
F13;F13.b;42;33;20;00;00;00;00 ;      E-útdíj fizetési célú hitelprogramhoz vállalat kezességekbõl eredõ fizetési kötelezettség;50,0;;;;50,0;0,0
F13;F13.b;42;34;00;00;00;00;00 ;   Kormányzati rendkívüli kiadások;;;;;0,0;0,0
F13;F13.b;42;34;02;00;00;00;00 ;      Pénzbeli kárpótlás;;;;;0,0;0,0
F06;F06.f;42;34;02;01;00;00;00 ;         Pénzbeli kárpótlás;1 079,4;;;;1 079,4;0,0
F06;F06.f;42;34;02;02;00;00;00 ;         Az 1947-es párizsi békeszerzõdésbõl eredõ kárpótlás;2 153,5;;;;2 153,5;0,0
F06;F06.c;42;34;02;03;00;00;00 ;         Pénzbeli kárpótlás folyósítási költségei;52,9;;;;52,9;0,0
F06;F06.c;42;35;00;00;00;00;00 ;   Garancia és hozzájárulás a társadalombiztosítási ellátásokhoz;;;;;0,0;0,0
F06;F06.c;42;35;02;00;00;00;00 ;      Egészségbiztosítási Alap támogatása;;;;;0,0;0,0
F05;F05.a;42;35;02;04;00;00;00 ;         Járulék címen átadott pénzeszköz;368 745,2;;;;368 745,2;0,0
F06;F06.g;42;35;02;09;00;00;00 ;         Kiadások támogatására pénzeszköz-átadás;14 902,3;;;;14 902,3;0,0
F06;F06.g;42;36;00;00;00;00;00 ;   Nemzetközi pénzügyi intézmények felé vállalt kötelezettségek kiadásai;;;;;0,0;0,0
F06;F06.g;42;36;01;00;00;00;00 ;      Nemzetközi tagdíjak;;;;;0,0;0,0
F01;F01.c;42;36;01;02;00;00;00 ;         IBRD alaptõke értékállóságának biztosítása;1 443,0;;;;1 443,0;0,0
F01;F01.c;42;36;01;03;00;00;00 ;         CEB tagdíj;3,7;;;;3,7;0,0
F01;F01.c;42;36;01;04;00;00;00 ;         Bruegel tagdíj;31,1;;;;31,1;0,0
F01;F01.c;42;36;01;08;00;00;00 ;         AIIB alaptõke hozzájárulás;5 656,0;;;;5 656,0;0,0
F01;F01.c;42;36;02;00;00;00;00 ;      Nemzetközi multilaterális segélyezési tevékenység;;;;;0,0;0,0
F01;F01.c;42;36;02;01;00;00;00 ;         IDA alaptõke-hozzájárulás;1 309,8;;;;1 309,8;0,0
F01;F01.c;42;36;02;02;00;00;00 ;         IMF HIPC segélyprogramban való részvétel kamattámogatása;45,0;;;;45,0;0,0
F01;F01.c;42;36;02;03;00;00;00 ;         Hozzájárulás az EBRD által kezelt Nyugat-Balkáni Alaphoz;39,0;;;;39,0;0,0
F01;F01.c;42;36;02;04;00;00;00 ;         EU Szomszédsági Beruházási Eszköz;103,9;;;;103,9;0,0
F01;F01.c;42;36;03;00;00;00;00 ;      Egyéb kiadások;40,0;;;;40,0;0,0
F01;F01.c;42;37;00;00;00;00;00 ;   Hozzájárulás az EU költségvetéséhez;;;;;0,0;0,0
F01;F01.f;42;37;01;00;00;00;00 ;      ÁFA alapú hozzájárulás;41 798,2;;;;41 798,2;0,0
F01;F01.f;42;37;02;00;00;00;00 ;      GNI alapú hozzájárulás;250 495,2;;;;250 495,2;0,0
F01;F01.f;42;37;03;00;00;00;00 ;      Brit korrekció;22 045,9;;;;22 045,9;0,0
F01;F01.f;42;37;04;00;00;00;00 ;      Dánia, Hollandia és Svédország számára teljesítendõ bruttó GNI csökkentés;2 705,5;;;;2 705,5;0,0
F15;F15;42;41;00;00;00;00;00 ;   Követeléskezelés költségei;1,7;;;;1,7;0,0
F15;F15;42;42;00;00;00;00;00 ;   Alapok támogatása;;;;;0,0;0,0
F01;F01.c;42;42;02;00;00;00;00 ;      Bethlen Gábor Alap támogatása;17 388,5;;3 550,0;;20 938,5;0,0
F14;F14;42;42;03;00;00;00;00 ;      Központi Nukleáris Pénzügyi Alap támogatása;3 259,7;;;;3 259,7;0,0
F01;F01.e;42;42;05;00;00;00;00 ;      Nemzeti Kutatási, Fejlesztési és Innovációs Alap támogatása;7 686,0;;;;7 686,0;0,0
F01;F01.e;43;00;00;00;00;00;00 ;XLIII. AZ ÁLLAMI VAGYONNAL KAPCSOLATOS BEVÉTELEK ÉS KIADÁSOK;;;;;0,0;0,0
F01;F01.e;43;01;00;00;00;00;00 ;   Az állami vagyonnal kapcsolatos bevételek;;;;;0,0;0,0
F01;F01.e;43;01;01;00;00;00;00 ;      Ingatlanokkal és ingóságokkal kapcsolatos bevételek;;;;;0,0;0,0
F01;F01.b;43;01;01;01;00;00;00 ;         Ingatlan értékesítésbõl származó bevételek;;;;15 000,0;0,0;15 000,0
F01;F01.b;43;01;01;02;00;00;00 ;         Nemzeti Eszközkezelõ Zrt. vagyonkezelésében lévõ ingatlanok értékesítési bevétele;;;;300,0;0,0;300,0
F01;F01.b;43;01;01;03;00;00;00 ;         Egyéb eszközök értékesítésbõl származó bevételek;;;;100,0;0,0;100,0
F01;F01.b;43;01;01;04;00;00;00 ;         Bérleti díjak;;554,4;;;0,0;554,4
F01;F01.b;43;01;01;05;00;00;00 ;         Nemzeti Eszközkezelõ Zrt. vagyonkezelésében lévõ ingatlanok bérleti díja;;3 200,0;;;0,0;3 200,0
F01;F01.b;43;01;01;06;00;00;00 ;         Vagyonkezelõi díj;;2 248,7;;;0,0;2 248,7
F01;F01.b;43;01;02;00;00;00;00 ;      Társaságokkal kapcsolatos bevételek;;;;;0,0;0,0
F01;F01.b;43;01;02;01;00;00;00 ;         Tulajdoni részesedések értékesítésébõl származó bevétel;;;;15,0;0,0;15,0
F01;F01.b;43;01;02;02;00;00;00 ;         Osztalékbevételek;;33 573,0;;;0,0;33 573,0
F01;F01.b;43;01;03;00;00;00;00 ;      Egyéb bevételek;;;;;0,0;0,0
F01;F01.b;43;01;03;01;00;00;00 ;         Távközlési koncessziókból származó díj;;236,8;;;0,0;236,8
F01;F01.b;43;01;03;02;00;00;00 ;         Az Európai Uniós finanszírozású projektek megelõlegezéseinek visszatérülése;;1 203,0;;4 812,0;0,0;6 015,0
F01;F01.b;43;01;03;03;00;00;00 ;         Vegyes bevételek;;1 250,0;;;0,0;1 250,0
F01;F01.b;43;02;00;00;00;00;00 ;   Az állami vagyonnal kapcsolatos kiadások;;;;;0,0;0,0
F01;F01.b;43;02;01;00;00;00;00 ;      Ingatlanokkal és ingóságokkal kapcsolatos kiadások;;;;;0,0;0,0
F01;F01.b;43;02;01;01;00;00;00 ;         Ingatlan-beruházások, ingatlanvásárlás;;;;;0,0;0,0
F01;F01.b;43;02;01;01;01;00;00 ;            Az MNV Zrt. ingatlan-beruházásai, ingatlanvásárlásai;;;18 500,0;;18 500,0;0,0
F06;F06.f;43;02;01;01;02;00;00 ;            A Nemzeti Eszközkezelõ Zrt. által végrehajtott ingatlanvásárlások és ingatlan beruházások;;;27 000,0;;27 000,0;0,0
F08;F08.a;43;02;01;01;03;00;00 ;            A FINA Úszó-, Vízilabda-, Mûugró, Mûúszó és Nyíltvízi Világbajnokság budapesti megrendezéséhez szükséges egyes létesítmény-fejlesztések kiadásai;;;8 960,0;;8 960,0;0,0
F08;F08.a;43;02;01;01;04;00;00 ;            Dagály Strandfürdõ felújítása;;;1 934,0;;1 934,0;0,0
F12;F12.a;43;02;01;01;05;00;00 ;            Balatonfüredi parkoló fejlesztés;;;1 206,0;;1 206,0;0,0
F12;F12.d;43;02;01;01;06;00;00 ;            Kompkikötõ létesítése;;;399,0;;399,0;0,0
F13;F13.b;43;02;01;01;07;00;00 ;            Budapesti konferencia-központ megvalósítása;;;5 000,0;;5 000,0;0,0
F08;F08.b;43;02;01;01;08;00;00 ;            A Gül Baba türbéje és környezete komplex rekonstrukciójához kapcsolódó beruházások megvalósítása;;;649,1;;649,1;0,0
F08;F08.a;43;02;01;01;10;00;00 ;            Nemzeti Lovarda fejlesztésével kapcsolatos kiadások;;;1 800,0;;1 800,0;0,0
F08;F08.b;43;02;01;01;11;00;00 ;            A Rubik kocka motívuma és gondolatisága által ihletett kiállítási központ létrehozásával kapcsolatos kiadások;;;1 450,0;;1 450,0;0,0
F13;F13.a;43;02;01;01;12;00;00 ;            Ipari parkok kialakítása, fejlesztése;;;10 000,0;;10 000,0;0,0
F13;F13.a;43;02;01;01;13;00;00 ;            Hungexpo fejlesztése;;;3 000,0;;3 000,0;0,0
F01;F01.b;43;02;01;01;14;00;00 ;            Egyéb eszközök vásárlása;49,5;;100,5;;150,0;0,0
F01;F01.b;43;02;01;02;00;00;00 ;         Ingatlanok fenntartásával járó kiadások;;;;;0,0;0,0
F01;F01.b;43;02;01;02;01;00;00 ;            Az MNV által kezelt ingatlanok üzemeltetése, fenntartása, karbantartása, javítása;4 950,0;;;;4 950,0;0,0
F01;F01.b;43;02;01;02;02;00;00 ;            Ingatlanok õrzése;2 700,0;;;;2 700,0;0,0
F06;F06.f;43;02;01;02;03;00;00 ;            A Nemzeti Eszközkezelõ Zrt. által kezelt ingatlanok fenntartása, karbantartása;2 000,0;;;;2 000,0;0,0
F06;F06.f;43;02;02;00;00;00;00 ;      Társaságokkal kapcsolatos kiadások;;;;;0,0;0,0
F06;F06.f;43;02;02;01;00;00;00 ;         Állami tulajdoni részesedések növekedését eredményezõ kiadások;;;;;0,0;0,0
F01;F01.b;43;02;02;01;01;00;00 ;            Az MNV Zrt. által végrehajtott részesedésvásárlás, tõkeemelés, pótbefizetés;;;12 713,0;;12 713,0;0,0
F13;F13.b;43;02;02;01;02;00;00 ;            A Nemzeti Eszközkezelõ Zrt. által végrehajtott tõkeemelés;;;1 000,0;;1 000,0;0,0
F13;F13.b;43;02;02;02;00;00;00 ;         Állami tulajdonú társaságok támogatása;;;;;0,0;0,0
F01;F01.b;43;02;02;02;01;00;00 ;            Az MNV Zrt. mûködésének támogatása;7 300,0;;;;7 300,0;0,0
F01;F01.b;43;02;02;02;02;00;00 ;            Az MNV Zrt. tulajdonosi joggyakorlásába tartozó társaságok támogatása;16 055,1;;;;16 055,1;0,0
F08;F08.b;43;02;02;02;03;00;00 ;            A Magyar Nemzeti Filmalap Közhasznú Nonprofit Zrt. támogatása;5 100,0;;;;5 100,0;0,0
F01;F01.b;43;02;02;02;04;00;00 ;            A Nemzeti Eszközkezelõ Zrt. mûködésének támogatása és tevékenységével kapcsolatos egyéb kiadások;3 000,0;;;;3 000,0;0,0
F01;F01.b;43;02;02;03;00;00;00 ;         Tulajdonosi kölcsönök elszámolása;;;2 350,0;;2 350,0;0,0
F01;F01.b;43;02;03;00;00;00;00 ;      Az államot korábbi tulajdonosi döntéseihez kapcsolódóan terhelõ kiadások;;;;;0,0;0,0
F01;F01.b;43;02;03;01;00;00;00 ;         Jótállással, szavatossággal kapcsolatos kifizetések;2,0;;;;2,0;0,0
F01;F01.b;43;02;03;02;00;00;00 ;         Kezesi felelõsségbõl eredõ kifizetések;2,0;;;;2,0;0,0
F01;F01.b;43;02;03;03;00;00;00 ;         Konszernfelelõsség alapján történõ kifizetések;2,0;;;;2,0;0,0
F14;F14;43;02;03;04;00;00;00 ;         Az állam tulajdonosi felelõsségével kapcsolatos környezetvédelmi feladatok finanszírozása;10 000,0;;;;10 000,0;0,0
F01;F01.b;43;02;03;05;00;00;00 ;         Kárpótlási jegyek életjáradékra váltása;1 450,0;;;;1 450,0;0,0
F01;F01.b;43;02;03;06;00;00;00 ;         Egyéb bírósági döntésbõl eredõ kiadások;850,0;;;;850,0;0,0
F01;F01.b;43;02;03;07;00;00;00 ;         Egyéb szerzõdéses kötelezettségekbõl eredõ kifizetések;7,0;;;;7,0;0,0
F01;F01.b;43;02;04;00;00;00;00 ;      A vagyongazdálkodás egyéb kiadásai;;;;;0,0;0,0
F01;F01.b;43;02;04;01;00;00;00 ;         Tanácsadók, értékbecslõk és jogi képviselõk díja;2 000,0;;;;2 000,0;0,0
F01;F01.b;43;02;04;02;00;00;00 ;         Eljárási költségek;40,0;;;;40,0;0,0
F01;F01.b;43;02;04;03;00;00;00 ;         Állami tulajdonú ingatlanvagyon felmérése;500,0;;500,0;;1 000,0;0,0
F01;F01.b;43;02;04;04;00;00;00 ;         ÁFA elszámolás;1 000,0;;;;1 000,0;0,0
F15;F15;43;02;04;05;00;00;00 ;         Átváltoztatható kötvény kamatfizetése;9 407,2;;;;9 407,2;0,0
F01;F01.b;43;02;04;06;00;00;00 ;         Európai Uniós pályázatokhoz forrás biztosítása;4 702,2;;3 134,8;;7 837,0;0,0
F01;F01.b;43;02;04;07;00;00;00 ;         Egyéb vagyonkezelési kiadások;1 408,2;;;;1 408,2;0,0
F01;F01.b;43;02;05;00;00;00;00 ;      Fejezeti tartalék;7 000,0;;;;7 000,0;0,0
F01;F01.b;44;00;00;00;00;00;00 ;XLIV. A NEMZETI FÖLDALAPPAL KAPCSOLATOS BEVÉTELEK ÉS KIADÁSOK;;;;;0,0;0,0
F01;F01.b;44;01;00;00;00;00;00 ;   A Nemzeti Földalappal kapcsolatos bevételek;;;;;0,0;0,0
F01;F01.b;44;01;01;00;00;00;00 ;      Ingatlan értékesítésébõl származó bevételek;;;;5 500,0;0,0;5 500,0
F01;F01.b;44;01;02;00;00;00;00 ;      Haszonbérleti díj;;2 880,0;;;0,0;2 880,0
F01;F01.b;44;01;03;00;00;00;00 ;      Vagyonkezelõi díj;;120,0;;;0,0;120,0
F01;F01.b;44;01;04;00;00;00;00 ;      Egyéb bevételek;;50,0;;;0,0;50,0
F01;F01.b;44;02;00;00;00;00;00 ;   A Nemzeti Földalappal kapcsolatos kiadások;;;;;0,0;0,0
F01;F01.b;44;02;01;00;00;00;00 ;      Termõföld vásárlás;;;2 000,0;;2 000,0;0,0
F01;F01.b;44;02;02;00;00;00;00 ;      Életjáradék termõföldért;9 300,0;;;;9 300,0;0,0
F01;F01.b;44;02;03;00;00;00;00 ;      Ingatlanok fenntartásával járó kiadások;500,0;;;;500,0;0,0
F01;F01.b;44;02;04;00;00;00;00 ;      A vagyongazdálkodás egyéb kiadásai;;;;;0,0;0,0
F01;F01.b;44;02;04;01;00;00;00 ;         Tanácsadók, értékbecslõk és jogi képviselõk díja;800,0;;;;800,0;0,0
F01;F01.b;44;02;04;02;00;00;00 ;         Eljárási költségek, díjak;450,0;;;;450,0;0,0
F01;F01.b;44;02;04;03;00;00;00 ;         Állami tulajdonú ingatlanvagyon felmérés;750,0;;;;750,0;0,0
F01;F01.b;44;02;04;04;00;00;00 ;         Állami tulajdonú ingatlanvagyon jogi rendezése;1 308,7;;;;1 308,7;0,0
F01;F01.b;44;02;04;05;00;00;00 ;         Bírósági döntésbõl eredõ kiadások;33,0;;;;33,0;0,0
F01;F01.b;44;02;04;06;00;00;00 ;         Egyéb vagyonkezelési kiadások;900,0;;;;900,0;0,0
F01;F01.b;44;02;05;00;00;00;00 ;      Fejezeti tartalék;1 000,0;;;;1 000,0;0,0
F01;F01.b;62;00;00;00;00;00;00 ;LXII. NEMZETI KUTATÁSI, FEJLESZTÉSI ÉS INNOVÁCIÓS ALAP;;;;;0,0;0,0
F01;F01.d;62;01;00;00;00;00;00 ;   Hazai innováció támogatása;36 516,7;;9 647,3;;46 164,0;0,0
F01;F01.d;62;02;00;00;00;00;00 ;   A nemzetközi együttmûködésben megvalósuló innováció támogatása;4 725,0;;225,0;;4 950,0;0,0
F01;F01.a;62;03;00;00;00;00;00 ;   Befizetés a központi költségvetésbe;17 000,0;;;;17 000,0;0,0
F01;F01.b;62;04;00;00;00;00;00 ;   Alapkezelõnek átadott pénzeszköz;2 701,0;;50,0;;2 751,0;0,0
F01;F01.d;62;06;00;00;00;00;00 ;   Kutatási témapályázatok támogatása;8 000,0;;50,0;;8 050,0;0,0
F01;F01.d;62;19;00;00;00;00;00 ;   Innovációs járulék;;74 000,0;;;0,0;74 000,0
F16;F16;62;20;00;00;00;00;00 ;   Egyéb bevételek;;1 129,9;;85,1;0,0;1 215,0
F01;F01.e;62;23;00;00;00;00;00 ;   Költségvetési támogatás;;7 686,0;;;0,0;7 686,0
F01;F01.e;63;00;00;00;00;00;00 ;LXIII. NEMZETI FOGLALKOZTATÁSI ALAP;;;;;0,0;0,0
F01;F01.e;63;01;00;00;00;00;00 ;   Aktív támogatások;;;;;0,0;0,0
F13;F13.b;63;01;01;00;00;00;00 ;      Foglalkoztatási és képzési támogatások;13 679,0;;2 493,0;;16 172,0;0,0
F04;F04.d;63;02;00;00;00;00;00 ;   Szakképzési és felnõttképzési támogatások;19 090,0;;910,0;;20 000,0;0,0
F04;F04.d;63;04;00;00;00;00;00 ;   Passzív kiadások;;;;;0,0;0,0
F06;F06.d;63;04;01;00;00;00;00 ;      Álláskeresési ellátások;47 000,0;;;;47 000,0;0,0
F13;F13.b;63;05;00;00;00;00;00 ;   Bérgarancia kifizetések;4 000,0;;;;4 000,0;0,0
F01;F01.f;63;06;00;00;00;00;00 ;   Mûködtetési célú kifizetések;3 500,0;;;;3 500,0;0,0
F13;F13.b;63;08;00;00;00;00;00 ;   Start-munkaprogram;298 559,0;;26 441,0;;325 000,0;0,0
F13;F13.b;63;14;00;00;00;00;00 ;   EU-s elõ- és társfinanszírozás;;;;;0,0;0,0
F13;F13.b;63;14;04;00;00;00;00 ;      2014-2020-as idõszak munkaerõpiaci programjainak elõfinanszírozása;73 613,4;;503,0;;74 116,4;0,0
F13;F13.b;63;25;00;00;00;00;00 ;   Elõfinanszírozott uniós programok kiadásainak visszatérülése;;60 000,0;;;0,0;60 000,0
F13;F13.b;63;26;00;00;00;00;00 ;   Egyéb bevétel;;;;;0,0;0,0
F13;F13.b;63;26;01;00;00;00;00 ;      Területi egyéb bevétel;;721,4;;278,6;0,0;1 000,0
F13;F13.b;63;26;02;00;00;00;00 ;      Központi egyéb bevétel;;999,6;;0,4;0,0;1 000,0
F13;F13.b;63;26;03;00;00;00;00 ;      Szakképzési és felnõttképzési egyéb bevétel;;620,0;;180,0;0,0;800,0
F04;F04.b;63;31;00;00;00;00;00 ;   Szakképzési hozzájárulás;;60 706,7;;;0,0;60 706,7
F13;F13.b;63;33;00;00;00;00;00 ;   Bérgarancia támogatás törlesztése;;1 000,0;;;0,0;1 000,0
F06;F06.d;63;35;00;00;00;00;00 ;   Egészségbiztosítási és munkaerõpiaci járulék Nemzeti Foglalkoztatási Alapot megilletõ hányada;;165 801,9;;;0,0;165 801,9
F13;F13.b;63;38;00;00;00;00;00 ;   Szociális hozzájárulási adó Nemzeti Foglalkoztatási Alapot megilletõ hányada;;217 539,6;;;0,0;217 539,6
F13;F13.b;65;00;00;00;00;00;00 ;LXV. BETHLEN GÁBOR ALAP;;;;;0,0;0,0
F13;F13.b;65;02;00;00;00;00;00 ;   Költségvetési támogatás;;;;;0,0;0,0
F16;F16;65;02;03;00;00;00;00 ;      Eseti támogatás;;17 388,5;;3 550,0;0,0;20 938,5
F08;F08.f;65;04;00;00;00;00;00 ;   Nemzetpolitikai célú támogatások;16 272,5;;3 550,0;;19 822,5;0,0
F08;F08.f;65;05;00;00;00;00;00 ;   Alapkezelõ mûködési költségei;900,0;;;;900,0;0,0
F08;F08.f;65;08;00;00;00;00;00 ;   Magyarság Háza program támogatása;216,0;;;;216,0;0,0
F08;F08.f;66;00;00;00;00;00;00 ;LXVI. KÖZPONTI NUKLEÁRIS PÉNZÜGYI ALAP;;;;;0,0;0,0
F08;F08.f;66;01;00;00;00;00;00 ;   Kis- és közepes aktivitású radioaktívhulladék-tárolók beruházása, fejlesztése;;;;;0,0;0,0
F14;F14;66;01;01;00;00;00;00 ;      Bátaapáti Nemzeti Radioaktívhulladék-tároló (NRHT) beruházása;;;2 148,2;;2 148,2;0,0
F14;F14;66;01;02;00;00;00;00 ;      Püspökszilágyi Radioaktív Hulladék Feldolgozó és Tároló (RHFT) beruházási munkái és biztonságnövelõ programja;;;793,6;;793,6;0,0
F14;F14;66;02;00;00;00;00;00 ;   Nagy aktivitású radioaktívhulladék-tároló telephely kiválasztása;;;400,0;;400,0;0,0
F14;F14;66;03;00;00;00;00;00 ;   Kiégett Kazetták Átmeneti Tárolójának bõvítése, felújítása;;;1 852,4;;1 852,4;0,0
F14;F14;66;04;00;00;00;00;00 ;   Nukleáris létesítmények leszerelésének elõkészítése;;;;;0,0;0,0
F09;F09;66;04;01;00;00;00;00 ;      Paksi Atomerõmû leszerelésének elõkészítése;;;79,0;;79,0;0,0
F14;F14;66;05;00;00;00;00;00 ;   RHK Kft. mûködése, radioaktívhulladék-tárolók és a KKÁT üzemeltetési kiadásai;4 808,8;;;;4 808,8;0,0
F14;F14;66;06;00;00;00;00;00 ;   Ellenõrzési és információs célú önkormányzati társulások támogatása;1 171,6;;;;1 171,6;0,0
F14;F14;66;07;00;00;00;00;00 ;   Alapkezelõnek mûködési célra;143,9;;;;143,9;0,0
F14;F14;66;09;00;00;00;00;00 ;   Nukleáris üzemanyag-ciklus lezárása;67,0;;;;67,0;0,0
F14;F14;66;15;00;00;00;00;00 ;   Nukleáris létesítmények befizetései;;;;;0,0;0,0
