"Fo";"Fofunkcio";"Funkcio";"Fejezet";"Cim";"Alcim";"Jogcim1";"Jogcim2";"Ecs";"Ke";"Nev";"Kiadas";"Bevetel";"Tamogatas";"AHTT";"Oszlop"
FALSE;"F08";"F08f";"FJ42";32;1;12;0;0;0;"1% SZJA közcélú felhasználása";8100;;;202996;3
FALSE;"F13";"F13b";"FJ42";32;1;19;0;0;0;"Mehib és Eximbank behajtási jutaléka";35;;;220822;3
FALSE;"F13";"F13b";"FJ42";32;1;21;0;0;0;"Ügyfélnek visszajáró vámbiztosíték, egyéb vámvisszatérítések";1;;;249601;3
FALSE;"F14";"F14";"FJ42";32;1;22;0;0;0;"Gazdálkodó szervezetek által befizetett termékdíj-visszaigénylés";1700;;;331173;3
FALSE;"F14";"F14";"FJ42";32;1;25;0;0;0;"Átmeneti hulladék-közszolgáltatással kapcsolatos kiadások";2000;;;348551;3
FALSE;"F13";"F13b";"FJ42";32;1;26;0;0;0;"Egyéb megszűnt jogcímek miatt járó támogatás";5;;;206158;3
FALSE;"F13";"F13b";"FJ42";32;1;27;0;0;0;"Fuvarozók kamattámogatása";40;;;341739;3
FALSE;"F16";"F16";"FJ42";33;0;0;0;0;0;"Állam által vállalt kezesség és viszontgarancia érvényesítése";;;;16380;1
FALSE;"F13";"F13b";"FJ42";33;3;0;0;0;0;"Eximbank Zrt. által vállalt garanciaügyletekből eredő fizetési kötelezettség";500;;;16412;2
FALSE;"F13";"F13b";"FJ42";33;4;0;0;0;0;"MEHIB Zrt. általi biztosítási tevékenységből eredő fizetési kötelezettség";6500;;;16423;2
FALSE;"F13";"F13b";"FJ42";33;5;0;0;0;0;"Garantiqa Hitelgarancia Zrt. garanciaügyleteiből eredő fizetési kötelezettség";15447,8;;;31183;2
FALSE;"F10";"F10";"FJ42";33;7;0;0;0;0;"Agrár-Vállalkozási Hitelgarancia Alapítvány garanciaügyleteiből eredő fizetési kötelezettség";1700;;;208471;2
FALSE;"F06";"F06f";"FJ42";33;10;0;0;0;0;"A közszférában dolgozók lakáshiteleihez vállalt kezességből eredő fizetési kötelezettség";150;;;256067;2
FALSE;"F10";"F10";"FJ42";33;13;0;0;0;0;"Agrárhitelekhez vállalt kezességekből eredő fizetési kötelezettség";10;;;257934;2
FALSE;"F06";"F06f";"FJ42";33;14;0;0;0;0;"A fészekrakó programhoz vállalt kezességből eredő fizetési kötelezettség";2500;;;265834;2
FALSE;"F13";"F13b";"FJ42";33;15;0;0;0;0;"MFB Zrt. által nyújtott hitelekből és vállalt garanciaügyletekből eredő fizetési kötelezettség";383,3;;;254012;2
FALSE;"F06";"F06f";"FJ42";33;16;0;0;0;0;"Áthidaló hitelprogramra vállalt kezességekből eredő fizetési kötelezettség";30;;;294179;2
FALSE;"F01";"F01b";"FJ42";33;17;0;0;0;0;"Takarékbetétek visszafizetéséért vállalt állami kezességből eredő fizetési kötelezettség";300;;;300980;2
FALSE;"F13";"F13b";"FJ42";33;19;0;0;0;0;"Gyűjtőszámla hitelprogramra vállalt kezességekből eredő fizetési kötelezettség";10;;;343017;2
FALSE;"F13";"F13b";"FJ42";33;20;0;0;0;0;"E-útdíj fizetési célú hitelprogramhoz vállalat kezességekből eredő fizetési kötelezettség";100;;;343028;2
FALSE;"F16";"F16";"FJ42";34;0;0;0;0;0;"Kormányzati rendkívüli kiadások";;;;197139;1
FALSE;"F06";"F06f";"FJ42";34;2;0;0;0;0;"Pénzbeli kárpótlás";;;;196978;2
FALSE;"F06";"F06f";"FJ42";34;2;1;0;0;0;"Pénzbeli kárpótlás";1297,3;;;1436;3
FALSE;"F06";"F06f";"FJ42";34;2;2;0;0;0;"Az 1947-es párizsi békeszerződésből eredő kárpótlás";2364,6;;;196934;3
FALSE;"F06";"F06c";"FJ42";34;2;3;0;0;0;"Pénzbeli kárpótlás folyósítási költségei";59,6;;;209511;3
FALSE;"F06";"F06g";"FJ42";35;0;0;0;0;0;"Garancia és hozzájárulás a társadalombiztosítási ellátásokhoz";;;;209148;1
FALSE;"F05";"F05e";"FJ42";35;2;0;0;0;0;"Egészségbiztosítási Alap támogatása";;;;222662;2
FALSE;"F05";"F05a";"FJ42";35;2;4;0;0;0;"Járulék címen átadott pénzeszköz";374464;;;266101;3
FALSE;"F06";"F06g";"FJ42";35;2;9;0;0;0;"Kiadások támogatására pénzeszköz-átadás";35103,6;;;338439;3
FALSE;"F01";"F01c";"FJ42";36;0;0;0;0;0;"Nemzetközi pénzügyi intézmények felé vállalt kötelezettségek kiadásai";;;;223274;1
FALSE;"F01";"F01c";"FJ42";36;1;0;0;0;0;"Nemzetközi tagdíjak";;;;196637;2
FALSE;"F01";"F01c";"FJ42";36;1;1;0;0;0;"IBRD alaptőkeemelés";910,3;;;295991;3
FALSE;"F01";"F01c";"FJ42";36;1;2;0;0;0;"IBRD alaptőke értékállóságának biztosítása";1381,5;;;29241;3
FALSE;"F01";"F01c";"FJ42";36;1;3;0;0;0;"CEB tagdíj";3,7;;;208987;3
FALSE;"F01";"F01c";"FJ42";36;1;4;0;0;0;"Bruegel tagdíj";30,3;;;257978;3
FALSE;"F01";"F01c";"FJ42";36;1;7;0;0;0;"NBB alaptőke hozzájárulás";3042;;;348106;3
FALSE;"F01";"F01c";"FJ42";36;1;8;0;0;0;"AIIB alaptőke hozzájárulás";5526;;;352040;3
FALSE;"F01";"F01c";"FJ42";36;2;0;0;0;0;"Nemzetközi multilaterális segélyezési tevékenység";;;;242001;2
FALSE;"F01";"F01c";"FJ42";36;2;1;0;0;0;"IDA alaptőke-hozzájárulás";1526;;;10795;3
FALSE;"F01";"F01c";"FJ42";36;2;2;0;0;0;"IMF HIPC segélyprogramban való részvétel kamattámogatása";45;;;235534;3
FALSE;"F01";"F01c";"FJ42";36;2;3;0;0;0;"Hozzájárulás az EBRD által kezelt Nyugat-Balkáni Alaphoz";38;;;277789;3
FALSE;"F01";"F01c";"FJ42";36;2;4;0;0;0;"EU Szomszédsági Beruházási Eszköz";101,3;;;282090;3
FALSE;"F01";"F01c";"FJ42";36;3;0;0;0;0;"Egyéb kiadások";40;;;10849;2
FALSE;"F01";"F01f";"FJ42";37;0;0;0;0;0;"Hozzájárulás az EU költségvetéséhez";;;;249845;1
FALSE;"F01";"F01f";"FJ42";37;1;0;0;0;0;"ÁFA alapú hozzájárulás";37730,2;;;269945;2
FALSE;"F01";"F01f";"FJ42";37;2;0;0;0;0;"GNI alapú hozzájárulás";238615,9;;;269956;2
FALSE;"F01";"F01f";"FJ42";37;3;0;0;0;0;"Brit korrekció";21153;;;269967;2
FALSE;"F01";"F01f";"FJ42";37;4;0;0;0;0;"Ausztria, Dánia, Hollandia és Svédország számára teljesítendő bruttó GNI csökkentés";2402;;;351828;2
FALSE;"F01";"F01f";"FJ42";37;5;0;0;0;0;"Egyéb";14947,9;;;351839;2
FALSE;"F15";"F15";"FJ42";41;0;0;0;0;0;"Követeléskezelés költségei";1,7;;;209533;1
FALSE;"F16";"F16";"FJ42";42;0;0;0;0;0;"Alapok támogatása";;;;6794;1
FALSE;"F13";"F13b";"FJ42";42;1;0;0;0;0;"Nemzeti Foglalkoztatási Alap támogatása";;;;286089;2
FALSE;"F13";"F13b";"FJ42";42;1;1;0;0;0;"Költségvetési támogatás";95000;;;335006;3
FALSE;"F13";"F13b";"FJ42";42;1;2;0;0;0;"Munkahelyvédelmi akciótervvel összefüggő hozzájárulás NFA-nak";105769,9;;;335017;3
FALSE;"F01";"F01c";"FJ42";42;2;0;0;0;0;"Bethlen Gábor Alap támogatása";11807,5;;;263478;2
FALSE;"F14";"F14";"FJ42";42;3;0;0;0;0;"Központi Nukleáris Pénzügyi Alap támogatása";4724,4;;;226165;2
FALSE;"F06";"F06f";"FJ42";42;4;0;0;0;0;"Wesselényi Miklós Ár- és Belvízvédelmi Kártalanítási Alap támogatása";5,3;;;251001;2
FALSE;"F01";"F01e";"FJ42";42;5;0;0;0;0;"Nemzeti Kutatási, Fejlesztési és Innovációs Alap támogatása";7686;;;349139;2
FALSE;"F01";"F01b";"FJ42";42;6;0;0;0;0;"Szövetkezeti Hitelintézetek Integrációs Alapja támogatása";1;;;351773;2
FALSE;"F01";"F01b";"FJ43";0;0;0;0;0;0;"XLIII. AZ ÁLLAMI VAGYONNAL KAPCSOLATOS BEVÉTELEK ÉS KIADÁSOK";;;;278089;0
FALSE;"F01";"F01b";"FJ43";1;0;0;0;0;0;"Az állami vagyonnal kapcsolatos bevételek";;;;278090;1
FALSE;"F01";"F01b";"FJ43";1;1;0;0;0;0;"Értékesítési bevételek";;;;278101;2
FALSE;"F01";"F01b";"FJ43";1;1;1;0;0;0;"Ingatlan értékesítésből származó bevételek";;12500;;278112;3
FALSE;"F01";"F01b";"FJ43";1;1;2;0;0;0;"Egyéb eszközök értékesítésből származó bevételek";;70;;278156;3
FALSE;"F01";"F01b";"FJ43";1;1;3;0;0;0;"Kibocsátási egységek értékesítéséből származó bevételek";;;;338451;3
FALSE;"F01";"F01b";"FJ43";1;1;3;1;0;0;"Egyéb kibocsátási egységek értékesítési bevétele";;21998,8;;340606;4
FALSE;"F01";"F01b";"FJ43";1;1;3;2;0;0;"Légiközlekedési kibocsátási egységek értékesítési bevétele";;82,9;;340617;4
FALSE;"F01";"F01b";"FJ43";1;1;4;0;0;0;"Nemzeti Eszközkezelő Zrt. vagyonkezelésében lévő ingatlanok értékesítési bevétele";;19;;348317;3
FALSE;"F01";"F01b";"FJ43";1;2;0;0;0;0;"Hasznosítási bevételek";;;;278167;2
FALSE;"F01";"F01b";"FJ43";1;2;1;0;0;0;"Bérleti díjak";;;;278178;3
FALSE;"F01";"F01b";"FJ43";1;2;1;3;0;0;"Egyéb bérleti díj";;554,4;;278201;4
FALSE;"F01";"F01b";"FJ43";1;2;1;4;0;0;"Nemzeti Eszközkezelő Zrt. vagyonkezelésében lévő ingatlanok bérleti díja";;2451;;348328;4
FALSE;"F01";"F01b";"FJ43";1;2;2;0;0;0;"Vagyonkezelői díj";;2533;;278212;3
FALSE;"F01";"F01b";"FJ43";1;2;3;0;0;0;"Osztalékbevételek";;31107;;278223;3
FALSE;"F01";"F01b";"FJ43";1;2;4;0;0;0;"Koncessziós díjak";;;;278234;3
FALSE;"F01";"F01b";"FJ43";1;2;4;1;0;0;"Szerencsejáték koncessziós díj";;4233,8;;278245;4
FALSE;"F01";"F01b";"FJ43";1;2;4;2;0;0;"Infrastruktúra koncessziókból származó díj";;229,5;;278256;4
FALSE;"F01";"F01b";"FJ43";1;2;4;3;0;0;"Bányakoncessziós díj";;2500;;343273;4
FALSE;"F01";"F01b";"FJ43";1;2;4;4;0;0;"Dohánytermékek kiskereskedelmének koncessziós díja";;940;;343662;4
FALSE;"F01";"F01b";"FJ43";1;3;0;0;0;0;"Egyéb bevételek";;;;348606;2
FALSE;"F01";"F01b";"FJ43";1;3;1;0;0;0;"Egyéb értékesítési és hasznosítási bevételek";;133000;;348595;3
FALSE;"F01";"F01b";"FJ43";1;3;2;0;0;0;"Vegyes bevételek";;5900;;278289;3
FALSE;"F01";"F01b";"FJ43";2;0;0;0;0;0;"Az állami vagyonnal kapcsolatos kiadások";;;;278290;1
FALSE;"F01";"F01b";"FJ43";2;1;0;0;0;0;"Felhalmozási jellegű kiadások";;;;278301;2
FALSE;"F01";"F01b";"FJ43";2;1;1;0;0;0;"Ingatlan-beruházások, ingatlanvásárlás";;;;278356;3
FALSE;"F01";"F01b";"FJ43";2;1;1;1;0;0;"A Nemzeti Eszközkezelő Zrt. által végrehajtott ingatlanvásárlások és ingatlan beruházások";15500;;;329628;4
FALSE;"F01";"F01b";"FJ43";2;1;1;2;0;0;"Az MNV Zrt. ingatlan-beruházásai, ingatlanvásárlásai";11700;;;329639;4
FALSE;"F01";"F01b";"FJ43";2;1;1;4;0;0;"A FINA Úszó-, Vízilabda-, Műugró, Műúszó és Nyíltvízi Világbajnokság budapesti megrendezéséhez szükséges egyes létesítmény-fejlesztések kiadásai";27272,7;;;351506;4
FALSE;"F01";"F01b";"FJ43";2;1;1;5;0;0;"Budapesti konferencia-központ megvalósítása";1800;;;352006;4
FALSE;"F01";"F01b";"FJ43";2;1;1;6;0;0;"A Gül Baba türbéje és környezete komplex rekonstrukciójához kapcsolódó beruházások megvalósítása";1389,9;;;352017;4
FALSE;"F01";"F01b";"FJ43";2;1;2;0;0;0;"Egyéb eszközök vásárlása";1500;;;278345;3
FALSE;"F01";"F01b";"FJ43";2;1;4;0;0;0;"Állami tulajdoni részesedések növekedését eredményező kiadások";;;;278367;3
FALSE;"F01";"F01b";"FJ43";2;1;4;1;0;0;"Részesedésvásárlás, tőkeemelés, pótbefizetés";11000;;;296335;4
FALSE;"F01";"F01b";"FJ43";2;1;4;3;0;0;"Nemzeti Eszközkezelő Zrt. tulajdonosi joggyakorlásával kapcsolatos kifizetések";1000;;;348339;4
FALSE;"F01";"F01b";"FJ43";2;1;5;0;0;0;"A 2015. évi Milánói Világkiállítás magyar pavilonjának megvalósításával kapcsolatos kiadások";650;;;343651;3
FALSE;"F01";"F01b";"FJ43";2;1;7;0;0;0;"Európai Uniós pályázatokhoz önrész biztosítása";4650;;;303280;3
FALSE;"F01";"F01b";"FJ43";2;1;8;0;0;0;"Nemzeti Lovarda fejlesztésével kapcsolatos kiadások";1500;;;343995;3
FALSE;"F01";"F01b";"FJ43";2;1;9;0;0;0;"A Rubik kocka motívuma és gondolatisága által ihletett kiállítási központ létrehozásával kapcsolatos kiadások";450;;;344717;3
FALSE;"F01";"F01b";"FJ43";2;2;0;0;0;0;"Hasznosítással kapcsolatos folyó kiadások";;;;278378;2
FALSE;"F01";"F01b";"FJ43";2;2;2;0;0;0;"Ingatlanok fenntartásával járó kiadások";;;;278401;3
FALSE;"F01";"F01b";"FJ43";2;2;2;1;0;0;"Üzemeltetés, fenntartás, karbantartás, javítás";4500;;;278412;4
FALSE;"F01";"F01b";"FJ43";2;2;2;2;0;0;"Ingatlanok őrzése";2500;;;278423;4
FALSE;"F01";"F01b";"FJ43";2;2;2;3;0;0;"A Nemzeti Eszközkezelő Zrt. által kezelt ingatlanok fenntartása, karbantartása";1300;;;334240;4
FALSE;"F01";"F01b";"FJ43";2;2;3;0;0;0;"Egyéb vagyonkezelési kiadások";1500;;;278434;3
FALSE;"F01";"F01b";"FJ43";2;2;4;0;0;0;"Állami tulajdonú társaságok támogatása";;;;278445;3
FALSE;"F01";"F01b";"FJ43";2;2;4;1;0;0;"Az MNV Zrt. tulajdonosi joggyakorlásával kapcsolatos kifizetések";16200;;;296357;4
FALSE;"F08";"F08b";"FJ43";2;2;4;2;0;0;"A Magyar Nemzeti Filmalap Zrt. támogatása";5100;;;330017;4
FALSE;"F01";"F01b";"FJ43";2;3;0;0;0;0;"Az államot korábbi tulajdonosi döntéseihez kapcsolódóan terhelő kiadások";;;;278456;2
FALSE;"F01";"F01b";"FJ43";2;3;1;0;0;0;"Jótállással, szavatossággal kapcsolatos kifizetések";2;;;278467;3
FALSE;"F01";"F01b";"FJ43";2;3;2;0;0;0;"Kezesi felelősségből eredő kifizetések";2;;;278478;3
FALSE;"F01";"F01b";"FJ43";2;3;3;0;0;0;"Konszernfelelősség alapján történő kifizetések";2;;;278489;3
FALSE;"F14";"F14";"FJ43";2;3;5;0;0;0;"Az állam tulajdonosi felelősségével kapcsolatos környezetvédelmi feladatok finanszírozása";5500;;;278501;3
FALSE;"F01";"F01b";"FJ43";2;3;6;0;0;0;"Egyéb bírósági döntésből eredő kiadások";850;;;278512;3
FALSE;"F01";"F01b";"FJ43";2;3;7;0;0;0;"Egyéb szerződéses kötelezettségek";7;;;278523;3
FALSE;"F01";"F01b";"FJ43";2;3;8;0;0;0;"Egyéb jogszabályból eredő kiadások";;;;278534;3
FALSE;"F01";"F01b";"FJ43";2;3;8;1;0;0;"Kárpótlási jegyek életjáradékra váltása";1450;;;278545;4
FALSE;"F01";"F01b";"FJ43";2;4;0;0;0;0;"A vagyongazdálkodás egyéb kiadásai";;;;278578;2
FALSE;"F01";"F01b";"FJ43";2;4;1;0;0;0;"Tanácsadók, értékbecslők és jogi képviselők díja";;;;278589;3
FALSE;"F01";"F01b";"FJ43";2;4;1;1;0;0;"Az MNV Zrt. tevékenységével kapcsolatos restitúciós perek kiadásai";500;;;296413;4
FALSE;"F01";"F01b";"FJ43";2;4;1;2;0;0;"Az MNV Zrt. tevékenységével kapcsolatos egyéb kiadások";1500;;;296424;4
FALSE;"F01";"F01b";"FJ43";2;4;2;0;0;0;"Eljárási költségek";40;;;278590;3
FALSE;"F01";"F01b";"FJ43";2;4;3;0;0;0;"A tulajdonosi joggyakorló szervezetek működésének támogatása";;;;278567;3
FALSE;"F01";"F01b";"FJ43";2;4;3;1;0;0;"Az MNV Zrt. működésének támogatása";7200;;;296391;4
FALSE;"F01";"F01b";"FJ43";2;4;4;0;0;0;"Átváltoztatható kötvény kamatfizetése";9407,2;;;278612;3
FALSE;"F01";"F01b";"FJ43";2;4;5;0;0;0;"Állami tulajdonú ingatlanvagyon felmérése";1500;;;282256;3
FALSE;"F01";"F01b";"FJ43";2;4;7;0;0;0;"A Nemzeti Eszközkezelő Zrt. működésének támogatása és tevékenységével kapcsolatos egyéb kiadások";1900;;;334251;3
FALSE;"F01";"F01b";"FJ43";2;5;0;0;0;0;"Fejezeti tartalék";8500;;;278645;2
FALSE;"F01";"F01b";"FJ43";2;6;0;0;0;0;"Tulajdonosi kölcsönök elszámolása";875,1;;;349162;2
FALSE;"F01";"F01b";"FJ43";2;8;0;0;0;0;"ÁFA elszámolás";1000;;;282045;2
FALSE;"F16";"F16";"FJ44";0;0;0;0;0;0;"XLIV. A NEMZETI FÖLDALAPPAL KAPCSOLATOS BEVÉTELEK ÉS KIADÁSOK";;;;296013;0
FALSE;"F01";"F01b";"FJ44";1;0;0;0;0;0;"A Nemzeti Földalappal kapcsolatos bevételek";;;;296024;1
FALSE;"F01";"F01b";"FJ44";1;1;0;0;0;0;"Értékesítési bevételek";;;;296035;2
FALSE;"F01";"F01b";"FJ44";1;1;1;0;0;0;"Ingatlan értékesítéséből származó bevételek";;;;296046;3
FALSE;"F01";"F01b";"FJ44";1;1;1;1;0;0;"Termőföld értékesítésből származó bevételek";;1450;;278123;4
FALSE;"F01";"F01b";"FJ44";1;1;1;3;0;0;"Egyéb ingatlanok értékesítéséből származó bevételek";;10;;296068;4
FALSE;"F01";"F01b";"FJ44";1;2;0;0;0;0;"Hasznosítási bevételek";;;;296057;2
FALSE;"F01";"F01b";"FJ44";1;2;1;0;0;0;"Haszonbérleti díj";;10000;;278189;3
FALSE;"F01";"F01b";"FJ44";1;3;0;0;0;0;"Egyéb bevételek";;300;;303568;2
FALSE;"F01";"F01b";"FJ44";2;0;0;0;0;0;"A Nemzeti Földalappal kapcsolatos kiadások";;;;296079;1
FALSE;"F01";"F01b";"FJ44";2;1;0;0;0;0;"Felhalmozási jellegű kiadások";;;;296080;2
FALSE;"F01";"F01b";"FJ44";2;1;1;0;0;0;"Ingatlan vásárlás";;;;296091;3
FALSE;"F01";"F01b";"FJ44";2;1;1;1;0;0;"Termőföld vásárlás";2500;;;278323;4
FALSE;"F01";"F01b";"FJ44";2;2;0;0;0;0;"Hasznosítással kapcsolatos folyó kiadások";;;;296113;2
FALSE;"F01";"F01b";"FJ44";2;2;1;0;0;0;"Életjáradék termőföldért";9900;;;278390;3
FALSE;"F01";"F01b";"FJ44";2;2;2;0;0;0;"Ingatlanok fenntartásával járó kiadások";;;;296124;3
FALSE;"F01";"F01b";"FJ44";2;2;2;1;0;0;"Hasznosítási kötelezettség kiadásai";517;;;296135;4
FALSE;"F01";"F01b";"FJ44";2;2;3;0;0;0;"Egyéb vagyonkezelési kiadások";1760;;;296146;3
FALSE;"F01";"F01b";"FJ44";2;3;0;0;0;0;"A vagyongazdálkodás egyéb kiadásai";;;;296157;2
FALSE;"F01";"F01b";"FJ44";2;3;1;0;0;0;"Tanácsadók, értékbecslők és jogi képviselők díja";800;;;296168;3
FALSE;"F01";"F01b";"FJ44";2;3;2;0;0;0;"Eljárási költségek, díjak";450;;;296179;3
FALSE;"F01";"F01b";"FJ44";2;3;3;0;0;0;"Állami tulajdonú ingatlanvagyon felmérés";750;;;296180;3
FALSE;"F01";"F01b";"FJ44";2;3;4;0;0;0;"Állami tulajdonú ingatlanvagyon jogi rendezése";1308,7;;;303557;3
FALSE;"F01";"F01b";"FJ44";2;3;5;0;0;0;"Bírósági döntésből eredő kiadások";33;;;334684;3
FALSE;"F01";"F01b";"FJ44";2;4;0;0;0;0;"Fejezeti tartalék";950;;;296191;2
FALSE;"F01";"F01e";"FJ62";0;0;0;0;0;0;"LXII. NEMZETI KUTATÁSI, FEJLESZTÉSI ÉS INNOVÁCIÓS ALAP";;;;348962;0
FALSE;"F01";"F01d";"FJ62";1;0;0;0;0;0;"Hazai innováció támogatása";44525;;;348973;1
FALSE;"F01";"F01d";"FJ62";2;0;0;0;0;0;"A nemzetközi együttműködésben megvalósuló innováció támogatása";6069,7;;;348984;1
FALSE;"F01";"F01a";"FJ62";3;0;0;0;0;0;"Befizetés a központi költségvetésbe";17000;;;348995;1
FALSE;"F01";"F01b";"FJ62";4;0;0;0;0;0;"Alapkezelőnek átadott pénzeszköz";2576,4;;;349017;1
FALSE;"F01";"F01d";"FJ62";6;0;0;0;0;0;"Kutatási témapályázatok támogatása";8037,7;;;349006;1
FALSE;"F01";"F01d";"FJ62";7;0;0;0;0;0;"Fejezeti stabilitási tartalék";624,5;;;353595;1
FALSE;"F01";"F01d";"FJ62";19;0;0;0;0;0;"Innovációs járulék";;70600;;349028;1
FALSE;"F16";"F16";"FJ62";20;0;0;0;0;0;"Egyéb bevételek";;1165,6;;349039;1
FALSE;"F01";"F01e";"FJ62";23;0;0;0;0;0;"Költségvetési támogatás";;7686;;349040;1
FALSE;"F16";"F16";"FJ63";0;0;0;0;0;0;"LXIII. NEMZETI FOGLALKOZTATÁSI ALAP";;;;199078;0
FALSE;"F13";"F13b";"FJ63";1;0;0;0;0;0;"Aktív támogatások";;;;199188;1
FALSE;"F13";"F13b";"FJ63";1;1;0;0;0;0;"Foglalkoztatási és képzési támogatások";16172;;;225146;2
FALSE;"F04";"F04d";"FJ63";2;0;0;0;0;0;"Szakképzési és felnőttképzési támogatások";13819;;;278778;1
FALSE;"F16";"F16";"FJ63";4;0;0;0;0;0;"Passzív kiadások";;;;278789;1
FALSE;"F06";"F06d";"FJ63";4;1;0;0;0;0;"Álláskeresési ellátások";47000;;;264590;2
FALSE;"F13";"F13b";"FJ63";5;0;0;0;0;0;"Bérgarancia kifizetések";4950;;;199331;1
FALSE;"F01";"F01f";"FJ63";6;0;0;0;0;0;"Működtetési célú kifizetések";3283,4;;;278790;1
FALSE;"F13";"F13b";"FJ63";8;0;0;0;0;0;"Start-munkaprogram";340000;;;303835;1
FALSE;"F13";"F13b";"FJ63";14;0;0;0;0;0;"EU-s elő- és társfinanszírozás";;;;303846;1
FALSE;"F13";"F13b";"FJ63";14;1;0;0;0;0;"TÁMOP 1.1 Munkaerőpiaci szolgáltatások és támogatások";54,5;;;276812;2
FALSE;"F13";"F13b";"FJ63";14;3;0;0;0;0;"Foglalkoztathatóság és Alkalmazkodóképesség EU-s társfinanszírozása";3808,7;;;303857;2
FALSE;"F13";"F13b";"FJ63";14;4;0;0;0;0;"2014-2020-as időszak munkaerőpiaci programjainak előfinanszírozása";54700;;;343117;2
FALSE;"F13";"F13b";"FJ63";15;0;0;0;0;0;"Fejezeti stabilitási tartalék";389,5;;;352295;1
FALSE;"F13";"F13b";"FJ63";25;0;0;0;0;0;"Előfinanszírozott uniós programok kiadásainak visszatérülése";;51700;;276834;1
FALSE;"F13";"F13b";"FJ63";26;0;0;0;0;0;"Egyéb bevétel";;;;27555;1
FALSE;"F13";"F13b";"FJ63";26;1;0;0;0;0;"Területi egyéb bevétel";;1000;;256778;2
FALSE;"F13";"F13b";"FJ63";26;2;0;0;0;0;"Központi egyéb bevétel";;1000;;256790;2
FALSE;"F13";"F13b";"FJ63";26;3;0;0;0;0;"Szakképzési és felnőttképzési egyéb bevétel";;800;;256801;2
FALSE;"F04";"F04b";"FJ63";31;0;0;0;0;0;"Szakképzési hozzájárulás";;56996,1;;26691;1
FALSE;"F13";"F13b";"FJ63";33;0;0;0;0;0;"Bérgarancia támogatás törlesztése";;1000;;26734;1
FALSE;"F06";"F06d";"FJ63";35;0;0;0;0;0;"Egészségbiztosítási és munkaerőpiaci járulék Nemzeti Foglalkoztatási Alapot megillető hányada";;150476,4;;284345;1
FALSE;"F13";"F13b";"FJ63";36;0;0;0;0;0;"Költségvetési támogatás";;95000;;199782;1
FALSE;"F13";"F13b";"FJ63";39;0;0;0;0;0;"Munkahelyvédelmi akciótervvel összefüggő hozzájárulás";;105769,9;;334995;1
FALSE;"F01";"F01b";"FJ64";0;0;0;0;0;0;"LXIV. SZÖVETKEZETI HITELINTÉZETEK INTEGRÁCIÓS ALAPJA";;;;345095;0
FALSE;"F01";"F01b";"FJ64";1;0;0;0;0;0;"Költségvetési támogatás";;1;;345106;1
FALSE;"F01";"F01b";"FJ64";3;0;0;0;0;0;"Működési kiadások";1;;;345128;1
FALSE;"F16";"F16";"FJ65";0;0;0;0;0;0;"LXV. BETHLEN GÁBOR ALAP";;;;263189;0
FALSE;"F16";"F16";"FJ65";2;0;0;0;0;0;"Költségvetési támogatás";;;;263134;1
FALSE;"F16";"F16";"FJ65";2;3;0;0;0;0;"Eseti támogatás";;11807,5;;284901;2
FALSE;"F08";"F08f";"FJ65";4;0;0;0;0;0;"Alapból nyújtott támogatások";;;;263145;1
FALSE;"F04";"F04d";"FJ65";4;1;0;0;0;0;"Oktatás-nevelési támogatás";4820;;;333651;2
FALSE;"F08";"F08f";"FJ65";4;3;0;0;0;0;"Magyarság Háza program támogatása";216;;;333673;2
FALSE;"F08";"F08f";"FJ65";4;5;0;0;0;0;"Nemzeti jelentőségű intézmények támogatása";4126,3;;;333695;2
FALSE;"F08";"F08f";"FJ65";4;6;0;0;0;0;"Egyéb támogatások";1721,1;;;263167;2
FALSE;"F08";"F08f";"FJ65";5;0;0;0;0;0;"Alapkezelő működési költségei";810;;;263178;1
FALSE;"F08";"F08f";"FJ65";6;0;0;0;0;0;"Fejezeti stabilitási tartalék";114,1;;;352262;1
FALSE;"F16";"F16";"FJ66";0;0;0;0;0;0;"LXVI. KÖZPONTI NUKLEÁRIS PÉNZÜGYI ALAP";;;;211882;0
FALSE;"F14";"F14";"FJ66";1;0;0;0;0;0;"Kis- és közepes aktivitású radioaktívhulladék-tárolók beruházása, fejlesztése";;;;241778;1
FALSE;"F14";"F14";"FJ66";1;1;0;0;0;0;"Bátaapáti Nemzeti Radioaktívhulladék-tároló (NRHT) beruházása";2875,4;;;284389;2
FALSE;"F14";"F14";"FJ66";1;2;0;0;0;0;"Püspökszilágyi Radioaktív Hulladék Feldolgozó és Tároló (RHFT) beruházási munkái és biztonságnövelő programja";849,5;;;241767;2
FALSE;"F14";"F14";"FJ66";2;0;0;0;0;0;"Nagy aktivitású radioaktívhulladék-tároló telephely kiválasztása";400;;;215561;1
FALSE;"F14";"F14";"FJ66";3;0;0;0;0;0;"Kiégett Kazetták Átmeneti Tárolójának bővítése, felújítása";2140;;;215572;1
FALSE;"F16";"F16";"FJ66";4;0;0;0;0;0;"Nukleáris létesítmények leszerelésének előkészítése";;;;263845;1
FALSE;"F09";"F09";"FJ66";4;1;0;0;0;0;"Paksi Atomerőmű leszerelésének előkészítése";33,9;;;234328;2
FALSE;"F14";"F14";"FJ66";5;0;0;0;0;0;"RHK Kft. működése, radioaktívhulladék-tárolók és a KKÁT üzemeltetési kiadásai";5559,3;;;215594;1
